Vattentemperatur,E. coli,E. coli prefix,Intestinala enterokocker prefix,Intestinala enterokocker,Eu-bad,Län,Kommun,Badplats,Latitud,Longitud,Badplatstyp,Datum,Vädertyp,Kvalitet,Algblomning
20,8,=,<,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000000991""  target = ""_blank"">Versjön, Vena</a>","57,490959184893","16,0336602034919",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
20,5,=,<,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000000993""  target = ""_blank"">Stora Hammarsjön, Hultsfred</a>","57,4545035672617","15,7260859722814",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
19,30,=,=,30,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000000994""  target = ""_blank"">Hulingen, Hultsfred</a>","57,4935772425172","15,8594099407777",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
20,96,=,>,650,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000000998""  target = ""_blank"">Baddammen, Järnforsen</a>","57,4126387676807","15,6205171661859",Sjö,2021-06-15 00:00:00,Klart,Otjänligt,Ingen blomning
"20,5",1,=,<,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000000999""  target = ""_blank"">Hesjön, Målilla</a>","57,3961639843112","15,8018887477176",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
20,7,=,<,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000001003""  target = ""_blank"">""Virserumssjön """"Kaffeberget""""""</a>","57,3097505767274","15,5754056470767",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
"20,5",13,=,<,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000001005""  target = ""_blank"">Lillesjö, Mörlunda</a>","57,3359780692355","15,8849195873208",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
19,27,=,=,10,N,Kalmar,Hultsfred,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930860000003836""  target = ""_blank"">Järnsjön, Järnforsen</a>","57,4078522887487","15,6027395128222",Sjö,2021-06-15 00:00:00,Klart,Tjänligt,Ingen blomning
20,13,=,=,16,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001933""  target = ""_blank"">Björkhultsbadet</a>","57,0854169764416","15,6873019041153",Vattendrag,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,18,=,=,6,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001934""  target = ""_blank"">Grönskårabadet</a>","57,0764720999454","15,7326743215537",Vattendrag,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,1,=,<,1,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001935""  target = ""_blank"">Gösjöbadet</a>","57,2365858483076","16,02712441405",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,12,=,<,1,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001936""  target = ""_blank"">Hornsöbadet</a>","57,0013050915566","16,211675757531",Vattendrag,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,1,<,=,1,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001937""  target = ""_blank"">Kleven Aboda-Klint</a>","57,0638296051415","15,958516998838",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,1,=,=,1,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001939""  target = ""_blank"">Välenbadet</a>","57,1554396773693","15,668901040185",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,31,=,=,4,N,Kalmar,Högsby,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930821000001940""  target = ""_blank"">Övrasjön, Fågelfors</a>","57,212079492745","15,8474205580051",Sjö,2021-06-10 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,40,=,=,50,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000780""  target = ""_blank"">Ekenäs</a>","56,5125751048306","16,1848588519065",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
18,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000780""  target = ""_blank"">Ekenäs</a>","56,5125751048306","16,1848588519065",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
20,18,=,=,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000781""  target = ""_blank"">Vita Sand</a>","56,56834","16,22846",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
18,3,=,<,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000781""  target = ""_blank"">Vita Sand</a>","56,56834","16,22846",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
26,2,=,=,20,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000782""  target = ""_blank"">Ekö</a>","56,6482129579065","16,2816487816491",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
22,1,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000782""  target = ""_blank"">Ekö</a>","56,6482129579065","16,2816487816491",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
23,2,=,<,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000783""  target = ""_blank"">Långviken</a>","56,6502560856323","16,3376793605003",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
19,1,<,<,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000783""  target = ""_blank"">Långviken</a>","56,6502560856323","16,3376793605003",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
23,2,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000785""  target = ""_blank"">Stensö Flundran</a>","56,64739","16,33137",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
19,10,=,=,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000785""  target = ""_blank"">Stensö Flundran</a>","56,64739","16,33137",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
22,9,=,=,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000786""  target = ""_blank"">Kalmarsundsparken</a>","56,6542381075699","16,3508375889442",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
19,4,=,<,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000786""  target = ""_blank"">Kalmarsundsparken</a>","56,6542381075699","16,3508375889442",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
20,1,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000787""  target = ""_blank"">Tjärhovsbadet</a>","56,6570573117888","16,3601066314743",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
20,28,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000787""  target = ""_blank"">Tjärhovsbadet</a>","56,6570573117888","16,3601066314743",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,20,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000788""  target = ""_blank"">Kattrumpan</a>","56,6661031728451","16,372572696032",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
19,38,=,=,30,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000788""  target = ""_blank"">Kattrumpan</a>","56,6661031728451","16,372572696032",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,2,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000789""  target = ""_blank"">Kindbergsudde</a>","56,6734164260082","16,3766903115101",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
16,4,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000789""  target = ""_blank"">Kindbergsudde</a>","56,6734164260082","16,3766903115101",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
24,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000790""  target = ""_blank"">Tallhagen</a>","56,67826","16,36319",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
17,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000791""  target = ""_blank"">Bergavik</a>","56,6965293884731","16,3706587701524",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,1,=,<,10,J,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000792""  target = ""_blank"">Norrlidsbadet</a>","56,7048233936519","16,3754685662073",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,1,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000793""  target = ""_blank"">Björkenäs</a>","56,7123362730138","16,3655318074173",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000794""  target = ""_blank"">Värsnäs</a>","56,71991","16,37132",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
21,1,<,=,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000795""  target = ""_blank"">Rafshagen</a>","56,7576476244953","16,3809814348498",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
20,11,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000796""  target = ""_blank"">Enerevet</a>","56,7848999631257","16,4310900637571",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000000797""  target = ""_blank"">Ljungnäs</a>","56,8281386253675","16,4189892463736",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,8,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004417""  target = ""_blank"">Sandvik</a>","56,5516937344496","16,2248958275652",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
17,50,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004417""  target = ""_blank"">Sandvik</a>","56,5516937344496","16,2248958275652",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
18,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004431""  target = ""_blank"">Jutnabben</a>","56,6856265504405","16,3702136482856",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
17,22,=,=,70,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004432""  target = ""_blank"">Koudden</a>","56,7062381950656","16,3734619951969",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
17,2,=,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004433""  target = ""_blank"">Nakenbadet</a>","56,7251015673772","16,3763560081944",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
18,8,=,=,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004434""  target = ""_blank"">Svinö</a>","56,67978","16,38216",Hav,2021-06-08 00:00:00,Klart,Tjänligt,Ingen blomning
22,6,=,=,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004488""  target = ""_blank"">Vågbrytarbadet</a>","56,6636591439126","16,3733975699589",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
20,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000004488""  target = ""_blank"">Vågbrytarbadet</a>","56,6636591439126","16,3733975699589",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
21,3,=,=,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000006219""  target = ""_blank"">Stensö Södra udde</a>","56,6324936213487","16,3194536783362",Hav,2021-06-21 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
17,1,<,<,10,N,Kalmar,Kalmar,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930880000006219""  target = ""_blank"">Stensö Södra udde</a>","56,6324936213487","16,3194536783362",Hav,2021-06-07 00:00:00,Klart,Tjänligt,Ingen blomning
20,3,=,=,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000007""  target = ""_blank"">Stenåsa</a>","56,501131","16,622554",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
11,345,=,=,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000008""  target = ""_blank"">Näsby</a>","56,249339183958","16,4851927956334",Hav,2021-06-17 00:00:00,Saknas,Tjänligt m. Anm.,Ingen uppgift
15,1,<,=,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000011""  target = ""_blank"">Kalvhagen</a>","56,5220359445006","16,3706422490029",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
15,2,=,<,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000012""  target = ""_blank"">Kleva</a>","56,548931","16,389923",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,2,=,<,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000013""  target = ""_blank"">Haga Park</a>","56,5798012767352","16,4048604524508",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,1,<,<,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000014""  target = ""_blank"">Möllstorp</a>","56,661393","16,468732",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
20,1,<,<,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000015""  target = ""_blank"">Saxnäs</a>","56,687968","16,476313",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,2,=,=,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000016""  target = ""_blank"">Lökenäs</a>","56,725498","16,509272",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
19,1,=,<,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000017""  target = ""_blank"">Ispe Udde, Borgmästarviken</a>","56,745366","16,519475",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,1,<,<,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000018""  target = ""_blank"">Eriksöre camping, Eriksöre</a>","56,618479","16,44295",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
21,1,<,<,10,J,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000000020""  target = ""_blank"">Färjestaden, Granudden/Talludd</a>","56,645641","16,460973",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
16,6,=,<,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000004472""  target = ""_blank"">Norra viken, Mörbylånga</a>","56,5304666568861","16,3750578641121",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
17,5,=,<,10,N,Kalmar,Mörbylånga,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930840000005476""  target = ""_blank"">Färjestadens hamn</a>","56,649309","16,460068",Hav,2021-06-17 00:00:00,Saknas,Tjänligt,Ingen uppgift
"16,7",2,=,=,1,J,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001948""  target = ""_blank"">Gunnarsö Hopptorn</a>","57,2533176131715","16,4919504175503",Hav,2021-06-17 00:00:00,Klart,Tjänligt,Ingen blomning
"20,1",5,=,=,2,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001949""  target = ""_blank"">Bockara</a>","57,2643781434836","16,0509894495892",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,5",1,<,=,4,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001950""  target = ""_blank"">Bredviken</a>","57,3781230811568","16,5719133789189",Hav,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
"21,6",2,=,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001951""  target = ""_blank"">Björnhult</a>","57,3169092492514","16,2728985307523",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"18,6",1,<,=,2,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001952""  target = ""_blank"">Dragskär</a>","57,3102593464571","16,5681792912512",Hav,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
22,2,=,=,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001953""  target = ""_blank"">Fårbosjön</a>","57,3700509955293","16,4756777906292",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
19,1,<,=,3,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001954""  target = ""_blank"">Forshult</a>","57,2560257486278","16,3195160771887",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"21,7",2,=,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001955""  target = ""_blank"">Götemaren</a>","57,4715180223758","16,5853655774111",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
19,1,<,=,10,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001956""  target = ""_blank"">Gunnarsö Grytan</a>","57,251045694455","16,4968783310734",Hav,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
14,1,=,<,1,J,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001957""  target = ""_blank"">Havslätt</a>","57,2779156235273","16,4764917074521",Hav,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"22,8",4,=,=,8,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001958""  target = ""_blank"">Ishult</a>","57,4769182750253","16,2739362683912",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
22,1,=,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001963""  target = ""_blank"">Mörtfors</a>","57,5205911689374","16,4672514925766",Sjö,2021-06-10 00:00:00,Klart,Tjänligt,Ingen blomning
"17,3",3,=,=,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001964""  target = ""_blank"">Nötö</a>","57,157333145364","16,4734831052079",Hav,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"19,8",2,=,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001965""  target = ""_blank"">Råssvik</a>","57,3727921245289","16,239201163841",Sjö,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
"20,6",1,<,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001967""  target = ""_blank"">Saxtorp</a>","57,3527078591692","16,1733455646759",Sjö,2021-06-14 00:00:00,Viss molnighet,Tjänligt,Ingen blomning
"15,3",1,=,<,1,N,Kalmar,Oskarshamn,"<a href = ""https://badplatsen.havochvatten.se/badplatsen/karta/#/bath/SE0930882000001968""  target = ""_blank"">Vånevik</a>","57,178150286275","16,4594732901848",Hav,2021-06-14 00:00:00,Klart,Tjänligt,Ingen blomning
